UNITCD,PLT_CN,PHYSCLCD
1,134678749010854,24
1,134678753010854,21
1,134678757010854,21
2,134678759010854,13
2,134678760010854,13
2,134678761010854,22
2,134678762010854,13
2,134678769010854,13
2,134678772010854,13
2,134678776010854,21
2,134678777010854,13
2,134678780010854,13
3,134678782010854,21
4,249674629010854,39
3,259179082010854,21
3,259179083010854,21
4,259179107010854,31
4,259179070010854,35
4,259179072010854,31
1,43854621020004,21
1,43854624020004,31
3,43854625020004,31
3,43854627020004,33
3,43854628020004,39
3,43854632020004,21
4,43854644020004,39
3,43854650020004,13
4,43854680020004,21
3,43854685020004,21
3,43854692020004,29
1,43854693020004,21
1,43854695020004,21
1,43854696020004,21
1,43854697020004,21
1,43854699020004,21
3,43854703020004,13
3,43854704020004,13
3,43854712020004,21
1,43854714020004,21
3,43854718020004,21
1,43854722020004,21
1,43854725020004,21
1,43854727020004,21
1,43854730020004,13
3,43855169020004,21
1,43855177020004,21
1,43855178020004,21
1,43855179020004,29
4,43855187020004,21
3,43855191020004,21
3,43855192020004,39
4,176860152010854,21
4,176860153010854,21
4,176860154010854,21
2,176860166010854,21
2,176860167010854,13
2,176860173010854,22
2,176860175010854,22
2,176860177010854,33
1,176860180010854,21
1,176860181010854,29
1,176860183010854,29
1,176860184010854,21
2,249673612010854,22
2,249673617010854,21
2,249673619010854,21
1,249673623010854,31
1,249673627010854,21
1,249673635010854,13
1,249673636010854,21
1,249673638010854,25
1,249673643010854,33
1,249673644010854,33
1,249673645010854,33
1,249673646010854,33
1,249673648010854,21
1,249673650010854,31
1,249673651010854,25
1,249673652010854,21
1,249673655010854,21
1,249673656010854,21
1,249673658010854,21
1,249673659010854,21
1,249673662010854,21
1,249673663010854,31
1,249673664010854,33
1,249673665010854,21
1,249673670010854,32
1,249673672010854,31
1,249673674010854,29
4,249674638010854,21
1,259178448010854,21
1,259178456010854,21
1,259178457010854,21
1,259178459010854,21
1,259178460010854,35
1,259178468010854,21
3,259178470010854,21
3,259178471010854,13
3,259178472010854,25
2,134677854010854,21
2,134677855010854,21
2,134677859010854,19
2,134677860010854,21
2,134677861010854,21
2,134677865010854,21
2,134677867010854,21
1,134677868010854,21
1,134677870010854,21
1,134677871010854,21
3,134677875010854,21
3,134677876010854,21
3,134677879010854,21
3,134677880010854,13
3,134677882010854,21
3,134677896010854,21
3,250178359010854,13
1,250178361010854,21
1,250178363010854,13
1,250178365010854,13
1,250178367010854,13
1,250178369010854,13
1,250178371010854,13
1,250178373010854,13
2,250178377010854,21
2,250178379010854,21
1,250178387010854,13
2,250178389010854,21
2,250178391010854,21
2,250178395010854,33
2,250178397010854,33
2,250178399010854,21
1,250178407010854,21
2,250178415010854,21
2,250178417010854,32
3,250178421010854,21
3,250178423010854,21
1,250178427010854,13
1,250178429010854,13
2,259177962010854,21
2,259177968010854,22
2,259177969010854,22
2,259177971010854,22
2,259177973010854,21
2,259177974010854,22
2,259177975010854,31
4,259179216010854,31
4,259179217010854,29
3,259179232010854,29
4,259179246010854,35
4,259179258010854,21
4,259179259010854,21
4,259179260010854,21
1,43854805020004,31
2,134677945010854,22
2,134677949010854,33
2,134677950010854,21
4,134677952010854,31
4,134677957010854,21
4,134677958010854,21
4,134677970010854,21
4,134677971010854,21
3,134678951010854,39
3,134678955010854,32
3,134678961010854,21
3,176860021010854,13
3,176860031010854,25
2,176860041010854,24
2,176860042010854,24
2,176860044010854,22
3,134678980010854,21
3,134678982010854,21
1,134678989010854,13
1,134678990010854,21
1,134678991010854,21
1,134678993010854,13
1,134678995010854,21
3,176860253010854,21
1,176860258010854,13
1,176860263010854,32
1,176860271010854,21
1,176860274010854,21
1,176860276010854,13
1,176860277010854,13
1,176860278010854,13
1,134677819010854,21
1,134677822010854,21
1,134677827010854,21
1,134677831010854,13
1,134677834010854,21
1,134677835010854,21
1,134677836010854,21
1,134677837010854,31
1,134677838010854,21
1,134677839010854,21
1,134677840010854,21
1,134677841010854,21
1,134677843010854,21
1,134677844010854,25
3,134678818010854,25
3,134678823010854,31
3,43854659020004,35
4,134678900010854,31
2,176860220010854,21
2,176860221010854,21
2,176860222010854,21
2,176860225010854,21
1,176860226010854,21
1,176860231010854,22
1,176860238010854,13
3,176860245010854,32
1,249673676010854,13
1,249673677010854,21
1,249673678010854,22
1,249673679010854,22
1,249673681010854,21
1,249673689010854,21
1,249673690010854,21
1,249673692010854,31
1,249673696010854,31
1,249673703010854,31
3,134678794010854,31
3,176860063010854,21
2,176860066010854,21
2,176860067010854,13
2,176860069010854,21
2,176860070010854,21
2,176860075010854,21
2,176860076010854,24
2,176860080010854,21
2,176860081010854,21
2,176860082010854,22
2,176860086010854,25
2,176860087010854,21
2,176860092010854,22
2,176860093010854,22
2,176860095010854,22
2,176860097010854,32
2,176860098010854,33
2,176860099010854,21
1,176860101010854,21
1,176860102010854,31
1,176860105010854,21
3,259178615010854,24
3,259178617010854,21
4,43854872020004,29
4,43854824020004,21
1,43854832020004,33
3,43854836020004,33
4,43854839020004,21
4,43854850020004,35
2,43854851020004,22
2,43854853020004,31
2,43854856020004,24
1,43854857020004,21
2,43854859020004,31
2,43854860020004,25
1,176860107010854,21
1,176860109010854,31
1,176860112010854,21
2,249673549010854,21
2,249673557010854,32
2,249673558010854,21
2,249673560010854,21
2,249673564010854,32
2,249673565010854,25
2,249673567010854,21
2,249673568010854,13
2,249673571010854,33
2,249673572010854,21
2,249673576010854,22
2,249673585010854,21
4,249674658010854,31
1,259178435010854,21
3,259178439010854,31
3,259178440010854,29
1,259178444010854,25
4,249674733010854,39
2,250178341010854,22
1,250178345010854,32
1,250178347010854,21
2,250178349010854,21
2,250178351010854,21
1,250178355010854,21
1,259178494010854,31
1,259178497010854,21
1,259178502010854,21
2,249673594010854,21
2,249673595010854,21
2,249673596010854,21
2,249673599010854,21
2,249673603010854,22
2,249673610010854,21
2,249673611010854,21
3,249674599010854,21
3,259179168010854,21
4,259179174010854,31
4,259179189010854,39
4,259179196010854,21
1,43854739020004,13
1,43854740020004,21
1,43854741020004,21
1,43854742020004,29
1,43854743020004,21
1,43854746020004,39
2,259177977010854,33
2,259177979010854,22
2,259177987010854,22
1,259178572010854,13
1,259178575010854,21
1,259178577010854,31
3,259178582010854,31
3,259178583010854,21
1,259178591010854,25
1,259178595010854,21
1,259178598010854,13
3,134678911010854,31
3,134678914010854,35
3,134678922010854,22
3,134678926010854,21
1,176860186010854,21
1,176860187010854,21
1,176860188010854,21
1,176860195010854,21
1,176860202010854,21
2,176860210010854,31
2,176860211010854,21
2,176860215010854,21
2,176860216010854,33
1,249673711010854,21
1,249673712010854,22
1,249673714010854,21
1,249673716010854,25
1,249673717010854,21
1,249673719010854,33
1,249673720010854,31
1,249673721010854,25
1,249673723010854,21
1,249673724010854,21
1,249673725010854,31
1,249673726010854,31
1,249673733010854,21
1,259178509010854,21
3,259178511010854,13
3,259178514010854,21
3,259178516010854,21
1,259178521010854,21
1,259178529010854,13
1,259178531010854,21
1,259178537010854,13
1,259178538010854,13
1,259178541010854,21
1,259178544010854,25
1,259178545010854,21
1,259178546010854,21
3,259178550010854,29
4,134677928010854,31
4,134677930010854,35
4,134677936010854,35
2,134677937010854,21
2,134677938010854,13
2,134677940010854,21
2,134677942010854,22
4,140595038010478,21
3,140595250010478,21
3,140595428010478,13
3,140595593010478,21
3,140595787010478,25
3,140596217010478,39
2,176860047010854,22
2,176860048010854,13
2,176860049010854,31
3,176860056010854,21
2,249673484010854,22
2,249673486010854,13
2,249673489010854,21
2,249673491010854,21
2,249673499010854,33
2,249673505010854,22
2,249673506010854,13
2,249673507010854,35
2,249673509010854,21
2,249673511010854,22
2,249673512010854,21
2,249673518010854,31
2,249673520010854,24
2,249673521010854,31
2,249673527010854,25
2,249673530010854,25
2,249673531010854,31
4,134678739010854,31
3,176859997010854,13
3,176860011010854,31
2,249673535010854,21
2,249673539010854,21
2,249673543010854,33
2,249673544010854,33
2,249673546010854,21
2,249673547010854,33
4,249674541010854,31
4,249674542010854,21
4,249674543010854,39
4,249674548010854,31
4,249674565010854,31
1,259178369010854,21
1,259178372010854,25
1,259178373010854,31
1,259178374010854,21
1,259178375010854,31
1,259178385010854,32
1,259178386010854,21
1,259178388010854,24
1,259178392010854,13
1,259178397010854,35
1,259178399010854,21
1,259178400010854,21
1,259178401010854,21
1,259178402010854,29
1,259178404010854,21
1,259178406010854,21
1,259178408010854,21
1,259178409010854,21
1,259178410010854,21
1,259178411010854,21
1,43854674020004,21
2,43855105020004,13
2,43855106020004,13
2,43855107020004,13
2,43855110020004,13
1,43855113020004,21
1,43855124020004,21
1,43855129020004,33
1,43855131020004,13
1,43855132020004,21
1,43855137020004,21
1,43855138020004,32
1,43855142020004,21
1,43855152020004,21
1,43855153020004,21
3,43855160020004,29
1,43855161020004,21
1,43855162020004,13
3,43855163020004,22
3,140596323010478,21
3,140596456010478,39
3,140596626010478,25
3,140596740010478,39
3,140597073010478,31
3,140597453010478,21
3,140597552010478,39
3,140597686010478,21
1,140597885010478,21
1,140598167010478,21
1,140598247010478,25
1,140598516010478,21
1,140598658010478,13
3,43854754020004,25
3,43854759020004,21
3,43854768020004,31
3,43854771020004,21
3,43854777020004,21
3,43854778020004,25
3,43854781020004,21
3,43854784020004,21
1,43854794020004,13
3,43854795020004,13
1,134677845010854,21
1,176860279010854,13
1,176860280010854,13
1,176860282010854,13
1,176860283010854,13
1,176860284010854,13
1,176860289010854,21
1,176860290010854,13
1,176860292010854,21
1,176860293010854,21
4,176860298010854,21
4,176860306010854,39
1,249673739010854,21
1,249673746010854,31
1,249673749010854,21
1,249673759010854,21
1,249673765010854,21
1,249673770010854,35
1,249673771010854,21
1,249673772010854,21
1,249673774010854,29
1,249673775010854,29
1,249673776010854,21
1,249673777010854,21
1,249673778010854,29
1,249673781010854,21
1,249673784010854,31
1,249673785010854,21
1,249673786010854,21
1,249673787010854,21
1,249673788010854,21
1,43855198020004,13
1,43855199020004,13
3,43855203020004,21
3,43855207020004,21
3,43855219020004,29
1,43855222020004,21
3,43855227020004,25
1,140599716010478,13
1,140599770010478,21
1,140599948010478,21
3,134678832010854,21
3,134678833010854,21
3,134678834010854,31
3,134678842010854,35
3,176860121010854,31
3,176860123010854,25
3,176860125010854,13
3,176860127010854,25
3,176860128010854,13
3,176860130010854,21
4,176860137010854,13
4,134678041010854,31
4,134678046010854,31
4,134678047010854,21
4,134678054010854,29
1,134678055010854,13
1,134678061010854,35
1,134678064010854,21
1,134678067010854,22
1,134678068010854,21
1,134678071010854,22
4,134678079010854,39
4,134678080010854,31
2,259178110010854,13
2,259178111010854,24
2,259178112010854,21
2,259178114010854,33
2,259178115010854,33
4,259179304010854,31
1,134679157010854,31
1,134679159010854,31
1,134679160010854,31
1,134679161010854,21
2,134679172010854,21
2,134679173010854,13
2,134679175010854,21
2,134679180010854,31
2,134679181010854,25
2,134679182010854,13
2,134679183010854,39
2,134679186010854,21
2,134679188010854,13
3,176860459010854,29
3,176860466010854,21
2,259179382010854,29
2,259179383010854,29
1,259179384010854,31
1,259179385010854,33
1,259179386010854,29
1,259179387010854,21
2,259179388010854,13
2,259179389010854,22
2,259179391010854,21
3,43855234020004,21
3,43855244020004,21
3,43855256020004,31
3,43855257020004,13
1,43855270020004,21
3,43855272020004,31
4,176860546010854,21
4,176860549010854,31
3,176860557010854,13
3,176860564010854,29
3,176860569010854,31
3,249674005010854,29
3,249674006010854,21
3,249674009010854,21
1,249674018010854,21
1,249674019010854,13
3,249674025010854,13
1,140576483010478,21
1,140576703010478,21
1,140576759010478,13
4,140576896010478,39
4,140577051010478,21
4,140577151010478,21
4,140577372010478,21
4,140577488010478,31
4,140577595010478,31
4,140577682010478,25
4,140577851010478,31
4,140577897010478,31
4,140578040010478,35
4,140578212010478,31
4,140578486010478,31
4,140578656010478,31
4,140578864010478,31
4,140578946010478,31
2,134678232010854,13
2,134678238010854,22
1,134678243010854,13
1,134678245010854,21
1,134678246010854,13
2,43854340020004,13
2,43854341020004,13
2,43854342020004,21
2,43854343020004,13
2,43854349020004,13
2,43854353020004,22
2,43854355020004,22
2,43854358020004,22
2,43854359020004,21
2,43854361020004,22
2,43854362020004,22
2,43854365020004,13
2,43854367020004,33
2,43854373020004,21
2,43854374020004,21
2,43854376020004,13
2,43854379020004,13
2,43854380020004,21
2,43854381020004,21
2,43854385020004,21
2,43854386020004,25
2,43854388020004,31
2,43854390020004,25
2,43854392020004,33
2,43854393020004,33
2,43854394020004,21
4,176859603010854,21
4,176859604010854,21
1,176860658010854,21
1,176860659010854,21
2,176860682010854,21
2,176860689010854,22
2,176860690010854,22
2,176860691010854,32
2,176860692010854,13
2,176860694010854,13
1,176860638010854,21
1,176860639010854,21
1,176860640010854,13
1,176860641010854,13
1,176860642010854,31
1,176860644010854,13
1,176860645010854,24
2,134678400010854,33
2,134678403010854,22
2,134678407010854,21
3,176859614010854,21
3,176859615010854,21
3,176859616010854,13
3,176859617010854,13
3,176859623010854,21
3,176859624010854,25
1,176859628010854,13
1,176859629010854,21
1,176859630010854,21
1,176859632010854,24
1,176859634010854,21
1,176859635010854,21
1,176859637010854,21
1,43854878020004,21
1,43854881020004,21
1,43854883020004,21
1,43854884020004,33
1,43854885020004,22
1,43854886020004,33
1,43854887020004,21
1,43854890020004,21
3,140561469010478,21
3,140561558010478,13
3,140561765010478,13
3,140561877010478,24
4,140561938010478,39
4,140562002010478,29
4,140562239010478,21
3,249673844010854,21
3,249673846010854,35
1,249673862010854,21
2,259177990010854,21
2,259177998010854,13
2,259178003010854,13
2,259178008010854,22
2,259178010010854,22
2,259178011010854,13
2,259178012010854,32
2,259178014010854,33
2,259178015010854,13
2,259178016010854,13
2,259178026010854,21
2,259178027010854,21
2,134679062010854,25
3,134679083010854,21
3,134679092010854,21
3,134679093010854,21
1,134679098010854,22
1,134679100010854,21
1,134679104010854,19
1,134679108010854,25
1,134679109010854,31
1,134679112010854,24
1,134679114010854,13
1,134679115010854,39
1,134679117010854,21
1,134679118010854,33
1,134679119010854,21
1,134679121010854,21
1,134679122010854,22
1,43854926020004,31
1,43854928020004,33
1,43854930020004,31
1,43854935020004,29
1,43854936020004,29
1,43854940020004,21
3,176860470010854,21
3,176860474010854,31
3,176860475010854,21
3,176860477010854,31
3,176860493010854,21
3,249673932010854,31
1,249673946010854,13
1,249673947010854,13
1,249673948010854,21
1,249673949010854,13
1,249673952010854,21
1,43855274020004,25
4,43855288020004,21
4,43855289020004,31
3,140572851010478,21
3,140573325010478,13
2,140573793010478,22
2,140573929010478,32
2,140574016010478,21
2,140574155010478,21
2,140574242010478,21
2,140574326010478,21
3,249674028010854,21
3,249674029010854,21
3,249674031010854,21
1,249674036010854,21
1,249674037010854,21
1,249674039010854,39
1,249674041010854,39
1,249674042010854,31
1,249674044010854,13
1,249674046010854,31
1,249674047010854,13
1,249674048010854,13
1,249674049010854,13
1,249674050010854,13
1,259178760010854,31
1,259178762010854,21
1,259178763010854,39
3,259178767010854,39
3,259178775010854,21
1,134678249010854,21
4,134678251010854,21
4,134678252010854,21
4,134678257010854,21
4,134678263010854,31
4,134678268010854,31
4,134678272010854,21
2,134678275010854,21
